2 -0.96209087
4 3.68482719
4 3.68482758
5 5.39628710
6 8.01699529
7 10.92571619
3 2.19719754
5 5.39628706
1 1.15849312
3 2.19719782
1 1.15849333
0 -6.70349021
2 -0.96209088
