2 -1.20057002
4 3.79835519
4 3.79835524
5 5.56882487
6 8.29792848
7 10.89531311
8 12.84122326
3 2.38030420
5 5.56882494
1 1.24617599
3 2.38030452
1 1.24617632
0 -6.97381830
2 -1.20056995
