2 -1.06348577
4 3.66067884
4 3.66067924
5 5.41451395
6 8.07573286
7 11.31441131
3 2.30214690
5 5.41451393
1 1.19283959
3 2.30214717
1 1.19283984
0 -6.77401311
2 -1.06348576
