2 -0.99347327
4 3.71929089
4 3.71929131
5 5.51932604
6 8.19169564
7 11.15696871
3 2.23175392
5 5.51932627
1 1.10467177
3 2.23175382
1 1.10467169
0 -6.67404693
2 -0.99347288
