2 -0.84906628
4 3.94632104
4 3.94632126
5 5.73336151
6 8.17676843
7 11.37951487
3 2.46577372
5 5.73336185
1 0.73587128
3 2.46577419
1 0.73587127
0 -6.65520391
2 -0.84906543
