2 -0.99980532
4 4.02962657
4 4.02962677
5 5.85333174
6 8.50555678
7 12.38712058
8 13.08026776
3 2.56575942
5 5.85333178
1 0.82329364
3 2.56575947
1 0.82329349
0 -6.87513717
2 -0.99980523
