2 -0.75784866
4 3.84742253
4 3.84742303
5 5.57553724
6 8.23901912
7 11.49711566
3 2.34684177
5 5.57553798
1 0.84935024
3 2.34684145
1 0.84935073
0 -6.70749016
2 -0.75784971
