2 -1.20317604
4 3.47613318
4 3.47613377
5 5.26506238
6 7.83781596
7 10.12205192
3 2.18172918
5 5.26506246
1 1.53753944
3 2.18172943
1 1.53753906
0 -6.88374972
2 -1.20317566
