2 -1.22960517
4 3.59067639
4 3.59067679
5 5.44653059
6 7.96258294
7 11.95156699
3 2.22869480
5 5.44653113
1 1.59114253
3 2.22869507
1 1.59114218
0 -7.14140480
2 -1.22960495
