2 -1.23315874
4 3.42444239
4 3.42444233
5 5.28456003
6 7.78689796
7 10.28102127
3 2.14739504
5 5.28456010
1 1.51249370
3 2.14739507
1 1.51249412
0 -6.72581876
2 -1.23315888
